date current wind salinity temperature
2013-12-28 0.34782788 3.7623966 35.668156 25.574293
2013-12-29 0.41996613 5.7972207 35.67512 25.668163
2013-12-30 0.47992414 4.669804 35.688347 25.807537
2013-12-31 0.51827013 6.281266 35.707 26.01514
2014-01-01 0.54855686 4.738071 35.715225 26.231346
2014-01-02 0.56645817 3.720471 35.724293 26.338799
2014-01-03 0.56730115 5.16199 35.71895 26.379047
2014-01-04 0.54007983 9.045431 35.706036 26.363724
2014-01-05 0.49384305 7.345328 35.686234 26.424034
2014-01-06 0.41938832 6.0693893 35.6808 26.748205
2014-01-07 0.38787752 6.1194415 35.68153 27.021912
2014-01-08 0.36243522 10.842914 35.626377 26.208223
2014-01-09 0.42500266 12.615174 35.647778 26.142187
2014-01-10 0.33894673 8.742444 35.681053 26.35319
2014-01-11 0.32487464 8.374703 35.673332 26.259216
2014-01-12 0.36102358 7.502945 35.647606 26.167864
2014-01-13 0.38875175 9.701169 35.637737 26.137756
2014-01-14 0.41789106 10.997451 35.64459 26.164677
2014-01-15 0.43241012 10.81296 35.658978 26.23961
2014-01-16 0.433453 9.446341 35.650906 26.233837
2014-01-17 0.43829015 9.634229 35.63668 26.172722
2014-01-18 0.41888365 7.1982627 35.63982 26.207651
2014-01-19 0.39545232 4.9221587 35.644173 26.24493
2014-01-20 0.36103374 4.187393 35.63855 26.230488
2014-01-21 0.32700348 4.683522 35.642563 26.187365
2014-01-22 0.29859424 5.6505036 35.674564 26.3172
2014-01-23 0.24680223 6.600744 35.70215 26.557093
2014-01-24 0.19518162 5.8539195 35.71506 26.788729
2014-01-25 0.24038647 3.2501743 35.700287 27.132893
2014-01-26 0.47620142 15.446005 35.67064 26.831055
2014-01-27 0.5507084 16.137625 35.631233 26.077938
2014-01-28 0.5460997 14.468894 35.573967 25.844301
2014-01-29 0.52857995 13.245304 35.55278 25.846464
2014-01-30 0.57894003 15.162439 35.544857 25.835627
2014-01-31 0.5899202 15.248355 35.496128 25.810873
2014-02-01 0.6081883 14.042274 35.406334 25.800493
2014-02-02 0.5593144 12.736228 35.409313 25.751078
2014-02-03 0.4984376 10.288434 35.393723 25.724478
2014-02-04 0.42614743 9.815368 35.378098 25.72394
2014-02-05 0.36170092 11.208698 35.363968 25.72049
2014-02-06 0.28836584 10.102229 35.35169 25.720188
2014-02-07 0.25544086 9.917936 35.340626 25.706486
2014-02-08 0.32417974 11.467322 35.32346 25.694134
2014-02-09 0.3036408 8.587808 35.265984 25.678104
2014-02-10 0.3355958 8.1007595 35.284355 25.680664
2014-02-11 0.3663485 8.042304 35.285233 25.653841
2014-02-12 0.4033686 7.2163305 35.284664 25.634886
2014-02-13 0.44225237 6.4069395 35.281414 25.626253
2014-02-14 0.45923424 2.921247 35.285767 25.647036
2014-02-15 0.46930066 5.9654922 35.293934 25.656921
2014-02-16 0.46804014 6.092468 35.299606 25.694628
2014-02-17 0.45888296 5.0985513 35.29968 25.739544
2014-02-18 0.42876518 5.456021 35.288486 25.763218
2014-02-19 0.38717404 4.8621745 35.29952 25.798693
2014-02-20 0.34357983 5.2857084 35.305008 25.857141
2014-02-21 0.29052097 4.9883814 35.3065 25.879318
2014-02-22 0.29654944 8.026393 35.307644 25.89696
2014-02-23 0.37420955 11.988303 35.299564 25.81586
2014-02-24 0.3901617 11.03654 35.302326 25.939198
2014-02-25 0.3951732 9.322828 35.301662 26.005205
2014-02-26 0.45313013 7.2800064 35.310608 26.06101
2014-02-27 0.5108186 6.33938 35.32434 26.11494
2014-02-28 0.55509734 9.396524 35.33476 26.12776
2014-03-01 0.58444154 8.3318205 35.342457 26.116346
2014-03-02 0.57995427 8.571874 35.352478 26.126602
2014-03-03 0.5611268 10.879692 35.36214 26.143438
2014-03-04 0.5300085 11.571516 35.364063 26.103775
2014-03-05 0.4382755 8.475802 35.36321 26.043243
2014-03-06 0.35205546 8.566875 35.36567 25.994991
2014-03-07 0.2702107 10.138231 35.369175 25.956974
2014-03-08 0.2371801 10.665377 35.37867 25.940521
2014-03-09 0.27983248 11.266282 35.38333 25.918737
2014-03-10 0.392032 12.998042 35.345257 25.82347
2014-03-11 0.37520546 12.021986 35.322186 25.747248
2014-03-12 0.3725094 10.477168 35.322674 25.73385
2014-03-13 0.40035242 8.545062 35.32668 25.723835
2014-03-14 0.43691716 6.9902306 35.331707 25.730728
2014-03-15 0.4608686 4.573149 35.33695 25.745527
2014-03-16 0.48529297 3.3984272 35.34105 25.756475
2014-03-17 0.4914653 4.1045394 35.345173 25.694614
2014-03-18 0.46835718 6.89866 35.35251 25.634258
2014-03-19 0.44982246 9.953168 35.359142 25.60968
2014-03-20 0.43223602 11.946093 35.36087 25.554039
2014-03-21 0.36907956 8.989648 35.342567 25.572958
2014-03-22 0.28988528 7.7490788 35.35322 25.623758
2014-03-23 0.23941086 5.7278357 35.35804 25.682566
2014-03-24 0.2563814 4.803899 35.35729 25.74966
2014-03-25 0.34215865 6.8980002 35.27778 25.7249
2014-03-26 0.42256984 8.874827 35.249546 25.726957
2014-03-27 0.4864416 6.036018 35.258907 25.796444
2014-03-28 0.52679795 6.448244 35.28053 25.847038
2014-03-29 0.5613189 2.692682 35.296013 25.819624
2014-03-30 0.57275766 3.398324 35.30375 25.820498
2014-03-31 0.55826604 5.765573 35.307213 25.84313
2014-04-01 0.53071207 7.7976923 35.308666 25.878502
2014-04-02 0.48150286 8.2953205 35.312912 25.903881
2014-04-03 0.4203053 7.972247 35.318493 25.911617
2014-04-04 0.33711013 7.220935 35.321312 25.91336
2014-04-05 0.25005203 5.5707655 35.321453 25.915659
2014-04-06 0.1901375 4.614507 35.319347 25.897257
2014-04-07 0.2436157 8.39708 35.31038 25.853985
2014-04-08 0.33066055 9.8113985 35.315678 25.763933
2014-04-09 0.30277014 8.004735 35.32796 25.798342
2014-04-10 0.32803097 6.728275 35.32622 25.772722
2014-04-11 0.37583107 4.2153754 35.329983 25.80067
2014-04-12 0.4219257 3.5562248 35.331512 25.787031
2014-04-13 0.44874427 8.140292 34.88041 25.667776
2014-04-14 0.58768576 14.498817 34.970978 25.574474
2014-04-15 0.5190512 8.522662 35.112747 25.595003
2014-04-16 0.48236674 3.766119 35.137035 25.665806
2014-04-17 0.44906804 2.6034389 35.14388 25.722565
2014-04-18 0.41902193 1.9468964 35.152878 25.788261
2014-04-19 0.37424007 3.037542 35.162663 25.830572
2014-04-20 0.31688935 2.8272514 35.170753 25.859041
2014-04-21 0.26716748 5.359079 35.179874 25.850948
2014-04-22 0.26696104 6.053446 35.188114 25.802866
2014-04-23 0.31701484 5.463385 35.19304 25.758404
2014-04-24 0.38796422 3.5040255 35.18656 25.759043
2014-04-25 0.44963402 5.471002 35.18576 25.741032
2014-04-26 0.48909947 6.6347656 35.19533 25.709835
2014-04-27 0.50292134 6.1443906 35.205193 25.701382
2014-04-28 0.5176364 11.015716 35.212177 25.649845
2014-04-29 0.51818436 10.772421 35.217846 25.589306
2014-04-30 0.47908032 5.7840824 35.22258 25.556269
2014-05-01 0.43813348 2.7198358 35.227066 25.54899
2014-05-02 0.38497108 6.6651373 35.231155 25.517042
2014-05-03 0.35312173 7.8823476 35.239143 25.340803
2014-05-04 0.29403788 5.7739635 35.252747 25.165335
2014-05-05 0.2355433 3.3881924 35.256786 25.11038
2014-05-06 0.18826124 1.4849633 35.259937 25.111713
2014-05-07 0.20451869 3.920808 35.26537 25.024603
2014-05-08 0.27348915 5.994893 35.274353 24.928173
2014-05-09 0.35643062 10.23128 35.267113 24.844124
2014-05-10 0.37595743 7.572387 35.27527 24.983059
2014-05-11 0.394091 7.1979675 35.28376 24.990946
2014-05-12 0.42929864 8.214418 35.285587 24.958452
2014-05-13 0.46173614 10.010046 35.287872 24.87049
2014-05-14 0.47164518 9.991398 35.29144 24.763891
2014-05-15 0.48583007 9.808839 35.294834 24.693312
2014-05-16 0.47991157 11.691012 35.293255 24.588638
2014-05-17 0.48275918 11.575134 35.301666 24.467054
2014-05-18 0.42824337 10.421045 35.309452 24.365574
2014-05-19 0.38450542 8.321402 35.31367 24.297873
2014-05-20 0.33285075 7.255848 35.316425 24.257713
2014-05-21 0.3215576 6.7371593 35.318462 24.234587
2014-05-22 0.3294044 6.3468075 35.31993 24.213318
2014-05-23 0.3738959 4.7325745 35.326412 24.192492
2014-05-24 0.4101636 2.1592605 35.332214 24.192795
2014-05-25 0.43198383 3.479811 35.33792 24.200113
2014-05-26 0.44623533 6.2477617 35.34491 24.187513
2014-05-27 0.44578755 6.1478066 35.35351 24.157465
2014-05-28 0.44545773 3.1580157 35.362057 24.148836
2014-05-29 0.4318752 3.8847194 35.369335 24.153128
2014-05-30 0.40789354 7.225407 35.379086 24.125797
2014-05-31 0.38070735 7.6235228 35.39119 24.076736
2014-06-01 0.34413505 5.368259 35.39763 24.036983
2014-06-02 0.2996037 4.1492414 35.400562 23.991476
2014-06-03 0.25552967 4.258222 35.40394 23.947739
2014-06-04 0.22705668 5.6242905 35.409714 23.918518
2014-06-05 0.2183903 6.103263 35.42306 23.923439
2014-06-06 0.24684764 7.2881565 35.437256 23.910957
2014-06-07 0.29779205 7.978008 35.441032 23.87682
2014-06-08 0.35731894 9.291843 35.43685 23.811434
2014-06-09 0.4574863 12.3319025 35.42431 23.72526
2014-06-10 0.5344212 13.45639 35.413994 23.614239
2014-06-11 0.55645484 12.334745 35.39609 23.537836
2014-06-12 0.49526978 8.671442 35.38346 23.523676
2014-06-13 0.4953338 5.34624 35.379253 23.549147
2014-06-14 0.49937084 3.823108 35.380974 23.573973
2014-06-15 0.49567023 6.377011 35.37796 23.557764
2014-06-16 0.48056382 7.7810006 35.380615 23.50437
2014-06-17 0.43246624 7.102436 35.38153 23.462091
2014-06-18 0.39472157 8.378926 35.38266 23.423988
2014-06-19 0.34615234 8.815413 35.381413 23.425125
2014-06-20 0.32047787 5.1237655 35.386417 23.406797
2014-06-21 0.34891534 1.7495722 35.382095 23.441315
2014-06-22 0.37866154 2.734189 35.380756 23.449188
2014-06-23 0.38828042 2.3931315 35.38624 23.427069
2014-06-24 0.40317547 5.651035 35.395542 23.382656
2014-06-25 0.42238823 7.076965 35.404064 23.296467
2014-06-26 0.42286876 6.527247 35.41113 23.235378
2014-06-27 0.42873815 5.1764455 35.418175 23.204872
2014-06-28 0.4188244 5.887653 35.42854 23.13346
2014-06-29 0.40307924 5.999794 35.437256 23.055008
2014-06-30 0.3830354 7.729215 35.44439 22.964607
2014-07-01 0.3607029 8.808284 35.448097 22.871708
2014-07-02 0.3250182 8.103396 35.451702 22.829704
2014-07-03 0.30782828 8.138018 35.460728 22.77839
2014-07-04 0.25011936 5.1874585 35.46886 22.729965
2014-07-05 0.21964303 3.2497096 35.46745 22.713705
2014-07-06 0.24163376 4.326245 35.47299 22.709986
2014-07-07 0.28610384 7.183701 35.478897 22.658218
2014-07-08 0.33686474 3.2408493 35.493256 22.613136
2014-07-09 0.38631696 5.5284824 35.504932 22.57032
2014-07-10 0.4579907 6.1636133 35.508835 22.529799
2014-07-11 0.50146484 6.9704385 35.51024 22.477463
2014-07-12 0.52785397 2.5256577 35.5189 22.439299
2014-07-13 0.5354266 6.5113263 35.52948 22.377542
2014-07-14 0.5499482 10.384438 35.536827 22.29209
2014-07-15 0.5237142 7.138002 35.541958 22.219976
2014-07-16 0.4697696 1.3996993 35.54534 22.205286
2014-07-17 0.41092658 3.8142316 35.549103 22.193228
2014-07-18 0.36534524 7.5884056 35.5586 22.137972
2014-07-19 0.33407825 9.95157 35.554226 22.044676
2014-07-20 0.31226385 6.1001244 35.548954 21.999802
2014-07-21 0.34120253 5.8854647 35.55961 21.926105
2014-07-22 0.37200767 6.634252 35.552868 21.921276
2014-07-23 0.37182626 7.1113243 35.543488 21.95593
2014-07-24 0.3934557 4.4982004 35.545773 21.97585
2014-07-25 0.4125672 5.0409 35.551174 21.98444
2014-07-26 0.42554337 3.632967 35.55803 21.968466
2014-07-27 0.43952635 4.8630996 35.561596 21.964312
2014-07-28 0.43213832 3.9694452 35.570793 21.961302
2014-07-29 0.4232819 2.632243 35.572536 21.992105
2014-07-30 0.40052098 1.9771364 35.562767 22.047752
2014-07-31 0.36152568 3.592478 35.558628 22.078163
2014-08-01 0.32286572 4.9759192 35.559948 22.08457
2014-08-02 0.2970038 9.256959 35.5597 22.059877
2014-08-03 0.27619883 9.660087 35.584846 21.972523
2014-08-04 0.31770676 10.374532 35.640446 21.837038
2014-08-05 0.42463413 9.878816 35.65089 21.71037
2014-08-06 0.41328424 9.710779 35.677124 21.606277
2014-08-07 0.43998617 7.8963284 35.67234 21.567593
2014-08-08 0.460701 8.729014 35.693005 21.547071
2014-08-09 0.51535004 8.677877 35.709972 21.479609
2014-08-10 0.55567956 6.8600373 35.707584 21.483408
2014-08-11 0.57744825 3.545593 35.69784 21.523623
2014-08-12 0.5693006 6.112235 35.68919 21.554626
2014-08-13 0.5495885 10.243133 35.677845 21.559294
2014-08-14 0.5320341 11.032756 35.63369 21.656237
2014-08-15 0.4381889 9.428706 35.591137 21.729939
2014-08-16 0.35327676 9.44111 35.539463 21.712603
2014-08-17 0.3138359 6.2220035 35.557667 21.730078
2014-08-18 0.2852302 6.587439 35.564445 21.693756
2014-08-19 0.29518783 5.212747 35.57117 21.701376
2014-08-20 0.3253749 5.415624 35.565628 21.780321
2014-08-21 0.36863565 8.16686 35.523006 21.847265
2014-08-22 0.45803076 10.856887 35.48805 21.835306
2014-08-23 0.42377144 9.201866 35.51336 21.783863
2014-08-24 0.4740435 12.250652 35.516415 21.73477
2014-08-25 0.4623068 8.954776 35.513367 21.693481
2014-08-26 0.45833486 4.801678 35.52126 21.684511
2014-08-27 0.44462484 4.304393 35.52604 21.730968
2014-08-28 0.4233462 7.4623113 35.52452 21.74672
2014-08-29 0.39510137 7.9361043 35.525288 21.749006
2014-08-30 0.34127972 3.6872241 35.535973 21.757421
2014-08-31 0.29235336 2.4082499 35.54096 21.793743
2014-09-01 0.24793218 2.0536292 35.534935 21.866703
2014-09-02 0.27518746 7.034926 35.533367 21.88663
2014-09-03 0.28645125 7.2663283 35.545532 21.850616
2014-09-04 0.3232043 5.5320835 35.55755 21.825426
2014-09-05 0.39435598 2.0880966 35.561775 21.871918
2014-09-06 0.4638822 6.0509276 35.57384 21.86864
2014-09-07 0.5367006 9.286266 35.586662 21.813206
2014-09-08 0.58118266 11.030279 35.578316 21.743505
2014-09-09 0.5871671 7.4419074 35.58111 21.701126
2014-09-10 0.58860564 2.9216065 35.58645 21.694302
2014-09-11 0.55228204 3.4654236 35.59123 21.674885
2014-09-12 0.49653745 3.627206 35.59726 21.67728
2014-09-13 0.4156837 7.531039 35.605965 21.68177
2014-09-14 0.32913166 8.305396 35.61046 21.671566
2014-09-15 0.23693998 3.4005237 35.615627 21.725056
2014-09-16 0.21590969 3.6813116 35.610203 21.767803
2014-09-17 0.27338058 6.1484504 35.601944 21.832245
2014-09-18 0.3079841 6.893555 35.597775 21.92129
2014-09-19 0.3318381 4.6462016 35.60118 21.98459
2014-09-20 0.37076014 4.6091814 35.606934 22.038103
2014-09-21 0.4014688 8.410641 35.613194 22.04985
2014-09-22 0.43357685 10.083049 35.619755 22.021456
2014-09-23 0.46096095 9.251988 35.635414 21.979595
2014-09-24 0.45948258 5.420532 35.659603 21.942554
2014-09-25 0.45767644 3.639931 35.67402 21.952787
2014-09-26 0.43692526 4.435593 35.674763 21.97165
2014-09-27 0.4139463 3.2101114 35.66767 21.992165
2014-09-28 0.36818704 5.090773 35.667656 22.017193
2014-09-29 0.3164477 5.5628138 35.680332 22.067202
2014-09-30 0.26172674 3.4486141 35.692028 22.131325
2014-10-01 0.21592109 4.0067396 35.696556 22.181103
2014-10-02 0.25695592 5.254868 35.684265 22.193726
2014-10-03 0.30684453 5.451623 35.681255 22.229565
2014-10-04 0.39264065 6.0644355 35.689716 22.291996
2014-10-05 0.46196157 5.445891 35.70574 22.354822
2014-10-06 0.51542974 5.907313 35.71095 22.379482
2014-10-07 0.5572473 4.1383224 35.705647 22.38531
2014-10-08 0.57599 2.284567 35.69758 22.391535
2014-10-09 0.564001 7.458719 35.696075 22.406542
2014-10-10 0.52228796 7.2464466 35.701492 22.444298
2014-10-11 0.46732116 4.075438 35.7194 22.533094
2014-10-12 0.39591148 4.8413424 35.726685 22.576044
2014-10-13 0.30979753 5.0800533 35.73721 22.634829
2014-10-14 0.23549369 7.2721634 35.74523 22.693531
2014-10-15 0.21669716 6.969645 35.717743 22.505291
2014-10-16 0.20041046 4.8410163 35.694366 22.403507
2014-10-17 0.25196683 4.319747 35.691875 22.43904
2014-10-18 0.3080538 8.693405 35.682 22.40319
2014-10-19 0.37063396 9.516761 35.68483 22.42267
2014-10-20 0.39984235 7.6099715 35.700203 22.512562
2014-10-21 0.4376861 9.615298 35.719986 22.569544
2014-10-22 0.4693326 9.653393 35.710983 22.524351
2014-10-23 0.46990505 6.382942 35.697968 22.517303
2014-10-24 0.4686725 4.676517 35.703968 22.574825
2014-10-25 0.45627296 3.2037768 35.71577 22.66125
2014-10-26 0.4351126 5.0075173 35.729984 22.745106
2014-10-27 0.40781164 7.1182947 35.743515 22.813246
2014-10-28 0.37071863 7.540295 35.74615 22.83425
2014-10-29 0.32354 6.184055 35.756294 22.936852
2014-10-30 0.2715106 3.6439755 35.782413 23.13867
2014-10-31 0.26093373 4.403193 35.795555 23.228704
2014-11-01 0.32611474 5.4009967 35.793793 23.272474
2014-11-02 0.40892458 4.47737 35.786716 23.352945
2014-11-03 0.47127298 7.936876 35.785736 23.470434
2014-11-04 0.5139233 10.276493 35.81028 23.547102
2014-11-05 0.5230117 5.985639 35.81887 23.528524
2014-11-06 0.5249634 3.5152438 35.818172 23.541433
2014-11-07 0.5143632 4.423039 35.814053 23.581411
2014-11-08 0.49059507 5.7711563 35.800922 23.589783
2014-11-09 0.45036831 5.8081846 35.793854 23.595074
2014-11-10 0.39655203 5.182179 35.803005 23.672417
2014-11-11 0.33591944 3.7370167 35.80542 23.755045
2014-11-12 0.26444107 3.877891 35.79093 23.75591
2014-11-13 0.21850453 4.264982 35.77861 23.717361
2014-11-14 0.18788879 4.646954 35.79087 23.802923
2014-11-15 0.22591332 6.344121 35.80603 23.925741
2014-11-16 0.3478897 8.719528 35.830505 24.111132
2014-11-17 0.36602488 6.678179 35.82875 24.260178
2014-11-18 0.36678287 5.3556213 35.830994 24.439047
2014-11-19 0.41476345 5.188186 35.826653 24.50691
2014-11-20 0.45269442 4.4001884 35.79934 24.519438
2014-11-21 0.47948003 4.1809034 35.810986 24.534462
2014-11-22 0.49061587 5.1391487 35.808567 24.58193
2014-11-23 0.48910126 4.78076 35.807 24.606766
2014-11-24 0.47531235 5.208063 35.807125 24.650265
2014-11-25 0.4520678 5.0177298 35.81145 24.723135
2014-11-26 0.42105934 6.1547036 35.811256 24.736673
2014-11-27 0.36992836 4.9611864 35.81014 24.753279
2014-11-28 0.3324891 8.16093 35.804493 24.687132
2014-11-29 0.32546994 9.363074 35.804657 24.634216
2014-11-30 0.32827684 7.3158813 35.845005 24.890577
2014-12-01 0.3646955 6.096016 35.865044 25.031029
2014-12-02 0.44509396 6.39029 35.84943 24.989038
2014-12-03 0.48167396 4.871153 35.82829 24.92223
2014-12-04 0.5045596 5.5973144 35.82231 24.913626
2014-12-05 0.50889176 3.4420118 35.82225 24.927465
2014-12-06 0.5029937 4.450601 35.818398 24.998083
2014-12-07 0.49137628 5.7707767 35.820732 25.066147
2014-12-08 0.4544752 5.8149757 35.821236 25.200369
2014-12-09 0.41585538 4.643073 35.82178 25.340755
2014-12-10 0.3803252 3.0369985 35.818398 25.4369
2014-12-11 0.3173769 6.2381587 35.816742 25.631334
2014-12-12 0.4000325 7.019638 35.80016 26.048931
2014-12-13 0.54222643 13.240689 35.72612 25.369751
2014-12-14 0.49180323 11.152722 35.7468 25.316475
2014-12-15 0.29144418 4.5429506 35.78278 25.376963
2014-12-16 0.27168158 4.0878 35.82243 25.571648
2014-12-17 0.29411292 5.882849 35.838947 25.721102
2014-12-18 0.3734333 6.992959 35.819687 25.77535
2014-12-19 0.42121956 3.5450041 35.809174 25.804348
2014-12-20 0.452976 5.61034 35.80124 25.809183
2014-12-21 0.48270348 6.795612 35.801888 25.867165
2014-12-22 0.4995868 8.191495 35.799953 25.896502
2014-12-23 0.50481856 7.2507935 35.78728 25.917377
2014-12-24 0.4964274 6.059784 35.759693 25.9294
2014-12-25 0.47280386 5.0581217 35.717033 25.93111
2014-12-26 0.43395486 3.463753 35.695965 25.97685
2014-12-27 0.38026395 4.6512275 35.688473 26.021078
2014-12-28 0.31745917 4.49006 35.694233 26.087564
2014-12-29 0.29852948 3.5967095 35.688225 26.13806
2014-12-30 0.3434638 3.363582 35.675114 26.150955
2014-12-31 0.39174765 2.98082 35.67602 26.136097
2015-01-01 0.40183622 5.296859 35.659863 26.122072
2015-01-02 0.41563162 7.857342 35.63916 26.167068
2015-01-03 0.439745 8.827063 35.66732 26.356585
2015-01-04 0.45980796 8.473145 35.695366 26.484877
2015-01-05 0.45781288 7.338892 35.7152 26.564411
2015-01-06 0.45605308 9.689448 35.73469 26.598284
2015-01-07 0.43963087 10.192635 35.74807 26.57059
2015-01-08 0.40656918 8.526725 35.761475 26.572435
2015-01-09 0.36051774 8.208539 35.782665 26.632822
2015-01-10 0.31217495 7.030978 35.806973 26.720098
2015-01-11 0.2635256 4.1911125 35.817955 26.797306
2015-01-12 0.21537745 3.4712677 35.80491 26.77136
2015-01-13 0.1980076 4.7645426 35.806587 26.81025
2015-01-14 0.20459558 4.0095215 35.80002 26.779913
2015-01-15 0.29456377 5.868223 35.85725 27.026508
2015-01-16 0.3347065 4.439902 35.91559 27.42102
2015-01-17 0.40812433 2.4960654 35.877773 27.332663
2015-01-18 0.48003572 2.7080595 35.801037 27.01553
2015-01-19 0.5261702 4.4934583 35.78832 27.05348
2015-01-20 0.5696573 3.7801301 35.770523 27.113974
2015-01-21 0.57218766 5.678852 35.74855 27.100782
2015-01-22 0.5715685 4.5289416 35.74381 27.186974
2015-01-23 0.5433104 4.5313067 35.73401 27.2351
2015-01-24 0.5096369 3.4148993 35.730804 27.239668
2015-01-25 0.42848593 3.3766236 35.739502 27.368176
2015-01-26 0.3738502 3.0993073 35.752377 27.530296
2015-01-27 0.29911745 7.1119585 35.711246 27.501556
2015-01-28 0.32043353 7.313044 35.67846 27.241636
2015-01-29 0.38475704 10.285528 35.67074 27.131927
2015-01-30 0.36970755 7.4729295 35.741203 27.476057
2015-01-31 0.3845205 2.9854105 35.758595 27.648495
2015-02-01 0.40869424 3.541569 35.773403 27.78536
2015-02-02 0.42554012 4.506297 35.76697 27.818937
2015-02-03 0.45007488 8.104348 35.759636 27.80632
2015-02-04 0.4779917 10.499622 35.763714 27.768436
2015-02-05 0.5589201 12.614839 35.767704 27.751095
2015-02-06 0.53913677 12.68078 35.606472 27.248203
2015-02-07 0.4757457 11.496633 35.46107 26.845598
2015-02-08 0.37725273 8.318223 35.38027 26.692074
2015-02-09 0.33969632 9.301505 35.356476 26.743093
2015-02-10 0.33391988 10.914737 35.337658 26.789328
2015-02-11 0.2776824 10.508576 35.328358 26.847248
2015-02-12 0.23698755 10.671134 35.311287 26.879963
2015-02-13 0.23862104 11.019276 35.31184 26.888752
2015-02-14 0.3018782 11.555201 35.310543 26.866468
2015-02-15 0.39207265 8.979434 35.307564 26.863127
2015-02-16 0.4732731 9.248329 35.306698 26.828863
2015-02-17 0.5256021 11.0300865 35.31675 26.794111
2015-02-18 0.5791947 11.532771 35.318027 26.806276
2015-02-19 0.6158066 12.182645 35.294636 26.803694
2015-02-20 0.58264476 12.512555 35.259407 26.807407
2015-02-21 0.5581592 8.140907 35.27327 26.811193
2015-02-22 0.5162144 4.311826 35.27511 26.742891
2015-02-23 0.43350935 5.815039 35.279186 26.659601
2015-02-24 0.41277355 10.36194 35.283237 26.618414
2015-02-25 0.37439686 11.031327 35.28167 26.726961
2015-02-26 0.25072446 7.1004157 35.283592 26.85022
2015-02-27 0.26666147 4.6161075 35.28927 26.90272
2015-02-28 0.33814093 4.4290333 35.297832 26.851635
2015-03-01 0.38229382 3.6885896 35.30863 26.790854
2015-03-02 0.41237095 5.974388 35.31976 26.729143
2015-03-03 0.44154325 9.29413 35.330128 26.64333
2015-03-04 0.459868 6.9371886 35.336983 26.658234
2015-03-05 0.4816976 3.6325667 35.34336 26.697985
2015-03-06 0.47869897 5.558909 35.353928 26.630087
2015-03-07 0.46078977 5.0053716 35.35139 26.615908
2015-03-08 0.43342564 4.626966 35.36181 26.694502
2015-03-09 0.39799625 5.5550737 35.36751 26.73523
2015-03-10 0.3535593 7.8405023 35.368317 26.68368
2015-03-11 0.33360836 8.754792 35.362476 26.680008
2015-03-12 0.33883125 9.700332 35.36319 26.811321
2015-03-13 0.37440538 12.082677 35.37453 26.751156
2015-03-14 0.3556962 11.417291 35.383354 26.61076
2015-03-15 0.29940158 4.6260533 35.3877 26.627644
2015-03-16 0.38230658 6.092031 35.391285 26.680979
2015-03-17 0.46161106 6.2540236 35.395634 26.722786
2015-03-18 0.5280367 3.530812 35.39989 26.818579
2015-03-19 0.59333676 5.211868 35.403942 26.80932
2015-03-20 0.6204329 5.802386 35.411053 26.725067
2015-03-21 0.61539257 4.778396 35.4188 26.611467
2015-03-22 0.58481807 6.300554 35.42564 26.489885
2015-03-23 0.5295618 4.126402 35.42877 26.45064
2015-03-24 0.4643871 2.8217878 35.436768 26.490374
2015-03-25 0.36682913 3.304642 35.447605 26.606815
2015-03-26 0.281177 3.4963574 35.459988 26.778204
2015-03-27 0.24023898 3.4408376 35.472538 26.969318
2015-03-28 0.26593012 6.09708 35.48832 27.188517
2015-03-29 0.30782 7.158138 35.48909 27.225407
2015-03-30 0.35995135 8.719322 35.494156 26.923481
2015-03-31 0.38051248 9.103729 35.500523 26.785912
2015-04-01 0.4386291 8.631403 35.500153 26.77916
2015-04-02 0.4553368 4.2844653 35.490852 26.757732
2015-04-03 0.4741205 4.2888284 35.49574 26.780079
2015-04-04 0.490273 2.9314375 35.499996 26.737974
2015-04-05 0.49430108 2.8646066 35.505093 26.665058
2015-04-06 0.47337598 2.4375494 35.51174 26.651226
2015-04-07 0.42713842 4.3735647 35.521988 26.724546
2015-04-08 0.41747683 8.492328 35.51975 26.571846
2015-04-09 0.34105545 8.058549 35.51725 26.339346
2015-04-10 0.2754458 9.602608 35.51963 26.312422
2015-04-11 0.2608486 10.327589 35.515938 26.29693
2015-04-12 0.26879472 8.168733 35.52777 26.305397
2015-04-13 0.3201514 7.5163374 35.5445 26.313168
2015-04-14 0.3820167 8.709371 35.53928 26.258963
2015-04-15 0.46347976 8.710057 35.524574 26.207325
2015-04-16 0.5173369 8.070646 35.50933 26.162207
2015-04-17 0.5536533 8.333979 35.496655 26.143335
2015-04-18 0.5622918 7.6064434 35.48948 26.122318
2015-04-19 0.56715655 3.0215933 35.488827 26.105665
2015-04-20 0.5407436 6.49207 35.48716 26.063095
2015-04-21 0.49617746 7.3476696 35.474392 25.91708
2015-04-22 0.4222359 6.5108423 35.464878 25.798487
2015-04-23 0.34522882 4.789419 35.465187 25.767864
2015-04-24 0.26838335 2.010027 35.472984 25.826803
2015-04-25 0.2082239 2.6205716 35.47791 25.851421
2015-04-26 0.24469581 6.00776 35.483112 25.76874
2015-04-27 0.2774319 6.2942553 35.482204 25.621422
2015-04-28 0.32803336 7.3602586 35.480415 25.570875
2015-04-29 0.39620274 10.884334 35.483078 25.550367
2015-04-30 0.41828766 8.467113 35.423477 25.499413
2015-05-01 0.4818497 9.635792 35.396374 25.44344
2015-05-02 0.43235052 4.3632307 35.38369 25.39485
2015-05-03 0.43829113 4.6133966 35.38309 25.334484
2015-05-04 0.4433774 3.019111 35.385937 25.303911
